kind,containing-api-element,directive_Text,group_Id
"Method Overriding Directive","org/eclipse/jface/wizard/Wizard/addPages/","Subclasses should extend if extra pages need to be added before the wizard opens.",1
"Method Overriding Directive","org/eclipse/jface/wizard/WizardPage/canFlipToNextPage/","Subclasses may override (extend or reimplement)",1
"Method Overriding Directive","org/eclipse/jface/viewers/ContentViewer/handleLabelProviderChanged/LabelProviderChangedEvent","Subclasses may reimplement or extend. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/StructuredViewer/handleLabelProviderChanged/LabelProviderChangedEvent","Subclasses may reimplement or extend. ",1
"Method Overriding Directive","org/eclipse/jface/text/AbstractInformationControl/computeTrim/","Subclasses can extend this method to add additional trim ",1
"Method Overriding Directive","java/text/Format","Concrete subclasses must implement three methods:\n\n   1. format(Object obj, StringBuffer toAppendTo, FieldPosition pos)\n   2. formatToCharacterIterator(Object obj)\n   3. parseObject(String source, ParsePosition pos) ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ContentViewer/hookControl/Control","Subclasses may override if they need to add other control hooks",1
"Method Overriding Directive","java/net/Authenticator","Applications use this class by overriding {@link #getPasswordAuthentication()} in a sub-class.",1
"Method Overriding Directive","java/util/Collection/hashCode/","programmers should take note that any class that overrides the Object.equals method must also override the Object.hashCode method in order to satisfy the general contract for the Object.hashCodemethod",1
"Method Overriding Directive","org/eclipse/jface/action/MenuManager/isEnabled/","Subclasses may reimplement. ",1
"Method Overriding Directive","org/eclipse/jface/preference/FieldEditor/setFocus/","Subclasses may reimplement. ",1
"Method Overriding Directive","org/eclipse/jface/text/reconciler/AbstractReconciler/initialProcess/","Clients may reimplement this method. ",1
"Method Overriding Directive","org/eclipse/jface/text/source/SourceViewer/updateSlaveDocuments/IDocument","Subclasses may reimplement. ",1
"Method Overriding Directive","org/eclipse/jface/text/source/AbstractRulerColumn/getCanvasStyle/","Clients may reimplement this method to create a canvas with their desired style bits.",1
"Method Overriding Directive","org/eclipse/jface/text/TextViewer/validateSelectionRange/int[]","Subclasses may reimplement this method.",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerSorter","Subclasses may implement the isSorterProperty method; they may reimplement the category method to provide categorization; and they may override the compare methods to provide a totally different way of sorting elements. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerFilter/isFilterProperty/Object;String","Subclasses should reimplement. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerComparator","Subclasses may implement the isSorterProperty method; they may reimplement the category method to provide categorization; and they may override the compare methods to provide a totally different way of sorting elements. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerComparator/category/Object","Subclasses may reimplement this method to provide non-trivial categorization. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerComparator/isSorterProperty/Object;String","Subclasses may reimplement. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerComparator/sort/Viewer;Object[]","Subclasses may reimplement this method to provide a more optimized implementation. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/TreePathViewerSorter/isSorterProperty/TreePath;Object;String","Subclasses may reimplement.",1
"Method Overriding Directive","org/eclipse/jface/viewers/TreePathViewerSorter/sort/Viewer;TreePath;Object[]","Subclasses may reimplement this method to provide a more optimized implementation. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/DialogCellEditor/createContents/Composite","Subclasses may reimplement.",1
"Method Overriding Directive","org/eclipse/jface/viewers/DialogCellEditor/updateContents/Object","Subclasses may reimplement.",1
"Method Overriding Directive","org/eclipse/jface/window/Window/handleFontChange/PropertyChangeEvent","Subclasses may reimplement. ",1
"Method Overriding Directive","org/eclipse/jface/wizard/WizardPage","performHelp - may be reimplemented to display help for the page",1
"Method Overriding Directive","org/eclipse/jface/wizard/WizardPage","canFlipToNextPage - may be extended or reimplemented",1
"Method Overriding Directive","org/eclipse/jface/wizard/WizardPage","isPageComplete - may be extended ",1
"Method Overriding Directive","org/eclipse/jface/wizard/WizardPage","setDescription - may be extended ",1
"Method Overriding Directive","org/eclipse/jface/wizard/WizardPage","setTitle - may be extended ",1
"Method Overriding Directive","org/eclipse/jface/wizard/WizardPage","dispose - may be extended to dispose additional allocated SWT resources",1
"Method Overriding Directive","org/eclipse/jface/wizard/Wizard/createPageControls/Composite","Subclasses should reimplement this method if they want to delay creating one or more of the pages lazily.",1
"Method Overriding Directive","org/eclipse/jface/wizard/Wizard/performCancel/","Subclasses should reimplement this method if they need to perform any special cancel processing for their wizard. ",1
"Method Overriding Directive","java/util/AbstractMap","To implement a modifiable map, the programmer must additionally override this class's put method (which otherwise throws an UnsupportedOperationException)",1
"Method Overriding Directive","java/util/AbstractMap","the iterator returned by entrySet().iterator() must additionally implement its remove method.",1
"Method Overriding Directive","java/applet/Applet/getParameterInfo/","An applet should override this method to return an array of Strings describing these parameters.",1
"Method Overriding Directive","org/eclipse/jface/action/ControlContribution/fill/Composite","Subclasses must implement createControl rather than overriding this method. ",1
"Method Overriding Directive","org/eclipse/jface/action/ControlContribution/fill/ToolBar;int","Subclasses must implement createControl rather than overriding this method. ",1
"Method Overriding Directive","org/eclipse/jface/action/Action/runWithEvent/Event","Subclasses should override this method if they need information from the triggering event, or override run() if not.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/createInfoTextArea/Composite","Subclasses typically need not override this method, but may do so. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/close/","This method may be extended (super.close must be called). ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/Dialog/createButtonBar/Composite","Subclasses may override. ",1
"Method Overriding Directive","java/lang/ThreadLocal/initialValue/","if the programmer desires thread-local variables to have an initial value other than null, ThreadLocal must be subclassed, and this method overridden.",1
"Method Overriding Directive","org/eclipse/jface/action/SubContributionItem/dispose/","Subclasses may override.",1
"Method Overriding Directive","org/eclipse/jface/action/ControlContribution","The createControl framework method must be implemented by concrete subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/action/ControlContribution/computeWidth/Control","Subclasses may override if required. ",1
"Method Overriding Directive","org/eclipse/jface/action/ControlContribution/createControl/Composite","This framework method must be implemented by concrete subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/action/ContributionManager","the changes are propagated to the control via the update method, which subclasses must implement. ",1
"Method Overriding Directive","org/eclipse/jface/action/ContributionItem/fill/ToolBar;int","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/action/ContributionItem/fill/CoolBar;int","Subclasses may override.",1
"Method Overriding Directive","org/eclipse/jface/action/ContributionItem/saveWidgetState/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/action/ContributionItem/isDirty/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/action/ContributionItem/isEnabled/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/action/ContributionItem/isDynamic/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/action/ContributionItem/isGroupMarker/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/action/ContributionItem/isSeparator/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/action/ContributionItem/update/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/action/ContributionItem/update/String","Subclasses should override to update their state. ",1
"Method Overriding Directive","org/eclipse/jface/action/Action","Subclasses must implement the IAction.run method to carry out the action's semantics. ",1
"Method Overriding Directive","org/eclipse/jface/action/Action/run/",". Subclasses should override this method if they do not need information from the triggering event, or override runWithEvent(Event) if they do. ",1
"Method Overriding Directive","org/eclipse/jface/action/AbstractGroupMarker/isGroupMarker/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/bindings/Binding/toString/","This should be overridden by subclasses that add properties.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/TrayDialog/createHelpControl/Composite","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/TitleAreaDialog/createDialogArea/Composite","Subclasses should override. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/StatusDialog/updateButtonsEnableState/IStatus","Subclasses may override this method to update additional buttons.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/getFocusControl/","Subclasses may override this method.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/hasTitleArea/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/hasInfoArea/","Subclasses may override.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/createTitleControl/Composite","Subclasses may override if a different control is desired for representing the title text, or if something different than the title should be displayed in location where the title text typically is shown. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/setInfoText/String","Subclasses may override this method.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/setTitleText/String","Subclasses may override this method.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/getPersistBounds/","Subclasses may override this method.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/getPersistLocation/","Subclasses may override this method.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/getPersistSize/","Subclasses may override this method. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/open/","It provides framework hooks that allow subclasses to set the focus and tab order",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/getDialogSettings/","Subclasses should override this method when they wish to persist the bounds of the dialog.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/getDefaultSize/","Subclasses should override this method when an alternate default size is desired, rather than overriding {@link #getInitialSize()}.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/getDefaultLocation/Point","Subclasses should override this method when an alternate default location is desired, rather than overriding {@link #getInitialLocation(Point)}",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/adjustBounds/","Subclasses should override this method when there are bounds computations that must be checked each time the dialog is opened. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/getForeground/","Subclasses may override.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/getBackground/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/applyForegroundColor/Color;Control","Subclasses may override this method, but typically do not.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/PopupDialog/applyBackgroundColor/Color;Control","Subclasses may override this method, but typically do not.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/MessageDialog/createCustomArea/Composite","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/MessageDialog/getMinimumMessageWidth/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/InputDialog/getInputTextStyle/","Subclasses may override.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/IconAndMessageDialog/getImage/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/DialogPage/getToolTipText/int","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/DialogPage/performHelp/","Subclasses should override to take some action in response to a help request. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/Dialog/cancelPressed/","Subclasses may override if desired. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/Dialog/createButton/Composite;int;String;boolean","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/Dialog/createButtonsForButtonBar/Composite","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/Dialog/okPressed/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/dialogs/ControlAnimator/setVisible/boolean","Subclasses should override this method.",1
"Method Overriding Directive","org/eclipse/jface/dialogs/AnimatorFactory/createAnimator/Control","Subclasses should override this method.",1
"Method Overriding Directive","org/eclipse/jface/preference/StringFieldEditor/doCheckState/","Subclasses should override this method to specific state checks. ",1
"Method Overriding Directive","org/eclipse/jface/preference/StringFieldEditor/doFillIntoGrid/Composite;int","Subclasses may override but must call super.doFillIntoGrid.",1
"Method Overriding Directive","org/eclipse/jface/preference/StringButtonFieldEditor/changePressed/","Subclasses must implement this method to provide a corresponding new string for the text field. ",1
"Method Overriding Directive","org/eclipse/jface/preference/PreferencePage","Subclasses may override the performOk, performApply, performDefaults, performCancel, and performHelp framework methods to react to the standard button events. ",1
"Method Overriding Directive","org/eclipse/jface/preference/PreferencePage/contributeButtons/Composite","Subclasses should override this method to contribute buttons to this page's button bar. ",1
"Method Overriding Directive","org/eclipse/jface/preference/PreferencePage/createContents/Composite","This framework method must be implemented by concrete subclasses.",1
"Method Overriding Directive","org/eclipse/jface/preference/PreferencePage/applyDialogFont/Composite","Subclasses may override if they wish to set the font themselves.",1
"Method Overriding Directive","org/eclipse/jface/preference/PreferencePage/doGetPreferenceStore/","This is a framework hook method for subclasses to return a page-specific preference store.",1
"Method Overriding Directive","org/eclipse/jface/preference/PreferencePage/performCancel/","This is a framework hook method for subclasses to do special things when the Cancel button has been pressed. ",1
"Method Overriding Directive","org/eclipse/jface/preference/PreferenceDialog/handleSave/","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/preference/ListEditor","Subclasses must implement the parseString, createList, and getNewInputObject framework methods. ",1
"Method Overriding Directive","org/eclipse/jface/preference/ListEditor/createList/String[]","Subclasses must implement this method. ",1
"Method Overriding Directive","org/eclipse/jface/preference/ListEditor/getNewInputObject/","Subclasses must implement this method. ",1
"Method Overriding Directive","org/eclipse/jface/preference/ListEditor/parseString/String","Subclasses must implement this method. ",1
"Method Overriding Directive","org/eclipse/jface/preference/FieldEditorPreferencePage","Subclasses must implement the createFieldEditors method and should override createLayout if a special layout of the field editors is needed. ",1
"Method Overriding Directive","org/eclipse/jface/preference/FieldEditorPreferencePage/createFieldEditors/","Subclass must implement this method to create the field editors. ",1
"Method Overriding Directive","org/eclipse/jface/preference/FieldEditor/adjustForNumColumns/int","Subclasses must implement this method to adjust the horizontal span of controls so they appear correct in the given number of columns. ",1
"Method Overriding Directive","org/eclipse/jface/preference/FieldEditor/applyFont/","Subclasses should override this method if they want to change the font of the SWT control to a value different than the standard dialog font. ",1
"Method Overriding Directive","org/eclipse/jface/preference/FieldEditor/doFillIntoGrid/Composite;int","Subclasses must implement this method to create the controls for this field editor. ",1
"Method Overriding Directive","org/eclipse/jface/preference/FieldEditor/doLoad/","Subclasses must implement this method to properly initialize the field editor. ",1
"Method Overriding Directive","org/eclipse/jface/preference/FieldEditor/doLoadDefault/","Subclasses must implement this method to properly initialize the field editor. ",1
"Method Overriding Directive","org/eclipse/jface/preference/FieldEditor/doStore/","Subclasses must implement this method to save the entered value into the preference store. ",1
"Method Overriding Directive","org/eclipse/jface/preference/FieldEditor/isValid/","Subclasses wishing to perform validation should override both this method and refreshValidState.",1
"Method Overriding Directive","org/eclipse/jface/preference/FieldEditor/refreshValidState/","Subclasses wishing to perform validation should override both this method and isValid. ",1
"Method Overriding Directive","org/eclipse/jface/resource/CompositeImageDescriptor","Subclasses must implement the getSize and fill methods.",1
"Method Overriding Directive","org/eclipse/jface/resource/CompositeImageDescriptor/drawCompositeImage/int;int","Subclasses must implement this framework method ",1
"Method Overriding Directive","org/eclipse/jface/resource/CompositeImageDescriptor/getSize/","Subclasses must implement this framework method. ",1
"Method Overriding Directive","org/eclipse/jface/text/reconciler/AbstractReconciler/reconcilerDocumentChanged/IDocument","Usually, subclasses use this hook to inform all their reconciling strategies about the change.",1
"Method Overriding Directive","org/eclipse/jface/text/reconciler/AbstractReconciler/aboutToBeReconciled/","Hook for subclasses which want to perform some action as soon as reconciliation is needed. ",1
"Method Overriding Directive","org/eclipse/jface/text/revisions/Revision/getAuthor/","Subclasses should replace - the default implementation returns the empty string. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/connect/IDocument;boolean","May be extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/initialize/","May be extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/disconnect/","May be extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/documentAboutToBeChanged/DocumentEvent","May be extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/documentChanged2/DocumentEvent","May be extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/findClosestPosition/int","May be extended or replaced by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/getContentType/int","May be replaced or extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/getPartition/int","May be replaced or extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/getLegalContentTypes/","May be replaced or extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/isSupportedContentType/String","May be extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/getTokenContentType/IToken","May be replaced or extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/getContentType/int;boolean","May be replaced or extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/getPartition/int;boolean","May be replaced or extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/computePartitioning/int;int;boolean","May be replaced or extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/stopRewriteSession/DocumentRewriteSession","May be extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/rules/FastPartitioner/getActiveRewriteSession/","May be extended by subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/text/source/SourceViewer/createLayout/","Subclasses may override this method. ",1
"Method Overriding Directive","org/eclipse/jface/text/source/LineNumberRulerColumn/computeNumberOfDigits/","Subclasses may override this method if they need extra space on the line number ruler. ",1
"Method Overriding Directive","org/eclipse/jface/text/source/LineChangeHover/formatSource/String","May be overridden by subclasses.",1
"Method Overriding Directive","org/eclipse/jface/text/source/LineChangeHover/getTabReplacement/","subclasses may override to specify a number of spaces.",1
"Method Overriding Directive","org/eclipse/jface/text/source/DefaultAnnotationHover/formatMultipleMessages/List","Hook method to formats the given messages.\n\nSubclasses can change this to create a different format like HTML. ",1
"Method Overriding Directive","org/eclipse/jface/text/source/DefaultAnnotationHover/formatSingleMessage/String","Hook method to format the given single message.\n\nSubclasses can change this to create a different format like HTML.",1
"Method Overriding Directive","org/eclipse/jface/text/source/AbstractRulerColumn","Subclasses can hook into the paint loop at three levels:\n\n    * Override {@link #paint(GC, ILineRange)} to control the entire painting of the ruler.\n    * Override {@link #paintLine(GC, int, int, int, int)} to control the painting of a line.\n    * Leave the painting to the default implementation, but override {@link #computeBackground(int)}, {@link #computeForeground(int)} and {@link #computeText(int)} to specify the ruler appearance for a line.",1
"Method Overriding Directive","org/eclipse/jface/text/templates/TemplateCompletionProcessor","Subclasses need to provide implementations for {@link #getTemplates(String)}, {@link #getContextType(ITextViewer, IRegion)} and {@link #getImage(Template)}.",1
"Method Overriding Directive","org/eclipse/jface/text/templates/TemplateCompletionProcessor/createProposal/Template;TemplateContext;IRegion;int","Subclasses may replace this method to provide their own implementations. ",1
"Method Overriding Directive","org/eclipse/jface/text/TextViewer/handleVisibleDocumentAboutToBeChanged/DocumentEvent","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/text/TextViewer/handleVisibleDocumentChanged/DocumentEvent","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/text/AbstractInformationControl","Subclasses must either override {@link IInformationControl#setInformation(String)} or implement {@link IInformationControlExtension2}.",1
"Method Overriding Directive","java/net/Authenticator/getPasswordAuthentication/","Subclasses should override the default implementation, which returns null. ",1
"Method Overriding Directive","java/net/URLConnection/getPermission/","Subclasses should override this method and return the permission that best represents the permission required to make a a connection to the URL.",1
"Method Overriding Directive","java/net/URLStreamHandler/openConnection/URL","This method should be overridden by a subclass. ",1
"Method Overriding Directive","java/net/SocketOptions"," This interface is implemented by: SocketImpl and DatagramSocketImpl. Subclasses of these should override the methods of this interface in order to support their own options. ",1
"Method Overriding Directive","java/rmi/server/RMIServerSocketFactory","An implementation of this interface should implement {@link Object#equals} to return true when passed an instance that represents the same (functionally equivalent) server socket factory, and false otherwise (and it should also implement {@link Object#hashCode} consistently with its Object.equals implementation).",1
"Method Overriding Directive","java/rmi/server/RMIClientSocketFactory","An implementation of this interface should be serializable and should implement {@link Object#equals} to return true when passed an instance that represents the same (functionally equivalent) client socket factory, and false otherwise (and it should also implement {@link Object#hashCode} consistently with its Object.equals implementation).",1
"Method Overriding Directive","java/io/Reader/markSupported/","Subclasses should override this method. ",1
"Method Overriding Directive","java/io/Writer/write/int","Subclasses that intend to support efficient single-character output should override this method.",1
"Method Overriding Directive","java/io/FilterWriter","Subclasses of FilterWriter should override some of these methods",1
"Method Overriding Directive","java/io/FilterReader","Subclasses of FilterReader should override some of these methods",1
"Method Overriding Directive","java/io/Reader/read/","Subclasses that intend to support efficient single-character input should override this method.",1
"Method Overriding Directive","java/io/FilterOutputStream/write/byte[];int;int","Subclasses of FilterOutputStream should provide a more efficient implementation of this method.",1
"Method Overriding Directive","java/io/ObjectOutputStream/writeClassDescriptor/ObjectStreamClass"," The corresponding method in ObjectInputStream, readClassDescriptor, should then be overridden to reconstitute the class descriptor from its custom stream representation.",1
"Method Overriding Directive","java/io/InputStream/available/"," This method should be overridden by subclasses.",1
"Method Overriding Directive","java/lang/Thread/run/","Subclasses of Thread should override this method. @see #start() @see #stop() @see #Thread(ThreadGroup, Runnable, String) ",1
"Method Overriding Directive","java/lang/SecurityManager/checkAccess/Thread","Applications that want a stricter policy should override this method.",1
"Method Overriding Directive","java/lang/SecurityManager/getThreadGroup/",". This should be overridden by a specific security manager to return the appropriate thread group.",1
"Method Overriding Directive","org/eclipse/jface/wizard/Wizard","Subclasses may override these methods if required: ",1
"Method Overriding Directive","org/eclipse/jface/window/ApplicationWindow/getCoolBarControl/"," Subclasses may override this method to customize the cool bar manager. ",1
"Method Overriding Directive","org/eclipse/jface/window/ApplicationWindow/getToolBarControl/"," Subclasses may override this method to customize the tool bar manager. ",1
"Method Overriding Directive","org/eclipse/jface/window/ApplicationWindow/getFont/","Subclasses may override to use a different registry, etc. ",1
"Method Overriding Directive","org/eclipse/jface/window/ApplicationWindow/createToolBarControl/Composite"," Subclasses may override this method to customize the tool bar manager. ",1
"Method Overriding Directive","org/eclipse/jface/window/ApplicationWindow/createCoolBarControl/Composite"," Subclasses may override this method to customize the cool bar manager. ",1
"Method Overriding Directive","org/eclipse/jface/window/ApplicationWindow/createCoolBarManager2/int"," Subclasses may override this method to provide an alternative implementation for the cool bar manager. ",1
"Method Overriding Directive","org/eclipse/jface/window/ApplicationWindow/createCoolBarManager/int"," Subclasses may override this method to customize the cool bar manager. ",1
"Method Overriding Directive","org/eclipse/jface/window/ApplicationWindow/createToolBarManager2/int","Subclasses may override this method to provide an alternative implementation for the tool bar manager. ",1
"Method Overriding Directive","org/eclipse/jface/window/ApplicationWindow/createToolBarManager/int"," Subclasses may override this method to customize the tool bar manager. ",1
"Method Overriding Directive","org/eclipse/jface/window/ApplicationWindow/createMenuManager/"," Subclasses may override this method to customize the menu manager. ",1
"Method Overriding Directive","org/eclipse/jface/window/ApplicationWindow/createStatusLineManager/"," Subclasses may override this method to customize the status line manager. ",1
"Method Overriding Directive","org/eclipse/jface/window/DefaultToolTip/createToolTipContentArea/Event;Composite","To customize the text Subclasses may override the following methods\n\n    * {@link #getStyle(Event)}\n    * {@link #getBackgroundColor(Event)}\n    * {@link #getForegroundColor(Event)}\n    * {@link #getFont(Event)}\n    * {@link #getImage(Event)}\n    * {@link #getText(Event)}\n    * {@link #getBackgroundImage(Event)}",1
"Method Overriding Directive","org/eclipse/jface/window/ToolTip/afterHideToolTip/Event"," Subclasses may override to clean up requested system resources ",1
"Method Overriding Directive","org/eclipse/jface/window/Window/createShell/","Subclasses should override configureShell if the shell needs to be customized. ",1
"Method Overriding Directive","org/eclipse/jface/window/Window/createContents/Composite","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/window/Window/getLayout/"," Subclasses that change the layout type by overriding this method should also override createContents. ",1
"Method Overriding Directive","org/eclipse/jface/window/ToolTip/getLocation/Point;Event","Subclasses may overwrite to implement custom positioning. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/doSetValue/Object"," This framework method must be implemented by concrete subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/doSetFocus/"," This framework method must be implemented by concrete subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/doGetValue/"," This framework method must be implemented by concrete subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/createControl/Composite"," This framework method must be implemented by concrete subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerRow/getVisualIndex/int","Implementators of {@link ColumnViewer} should overwrite this method if their widget supports reordered columns ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerRow/getCreationIndex/int","Implementators of {@link ColumnViewer} should overwrite this method if their widget supports reordered columns ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerRow/scrollCellIntoView/int"," Implementators of {@link ColumnViewer} should overwrite this method if their widget supports reordered columns ",1
"Method Overriding Directive","org/eclipse/jface/viewers/StyledCellLabelProvider","For providing the label's styles, create a subclass and overwrite {@link StyledCellLabelProvider#update(ViewerCell)} to return set all information needed to render a element.",1
"Method Overriding Directive","org/eclipse/jface/viewers/EditingSupport/setValue/Object;Object"," Subclasses should overwrite. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ColumnViewerEditor/processTraverseEvent/int;ViewerRow;TraverseEvent"," Subclasses may overwrite to implement their custom logic to edit the next cell ",1
"Method Overriding Directive","org/eclipse/jface/viewers/AbstractTreeViewer/doGetColumnCount/","Subclasses should overwrite this method, which has a default implementation (returning 0) for API backwards compatility reasons",1
"Method Overriding Directive","org/eclipse/jface/window/ToolTip/shouldCreateToolTip/Event"," Subclasses may overwrite this to get custom behavior ",1
"Method Overriding Directive","java/lang/ClassLoader","The network class loader subclass must define the methods {@link #findClass findClass} and loadClassData to load a class from the network. ",1
"Method Overriding Directive","java/security/cert/PKIXCertPathChecker/clone/","All subclasses which maintain state must support and override this method, if necessary.",1
"Method Overriding Directive","java/security/Permission/implies/Permission","This must be implemented by subclasses of Permission, as they are the only ones that can impose semantics on a Permission object. ",1
"Method Overriding Directive","java/security/cert/PKIXCertPathChecker","A stateful implementation must override the {@link #clone clone} method if necessary in order to allow a PKIX CertPathBuilder to efficiently backtrack and try other paths. ",1
"Method Overriding Directive","java/security/Permission","An important method that must be implemented by each subclass is the implies method to compare Permissions. ",1
"Method Overriding Directive","java/security/PermissionCollection","\n\nWhen it is desirable to group together a number of Permission objects of the same type, the newPermissionCollection method on that particular type of Permission object should first be called. The default behavior (from the Permission class) is to simply return null. Subclasses of class Permission override the method if they need to store their permissions in a particular PermissionCollection object in order to provide the correct semantics when the PermissionCollection.implies method is called. If a non-null value is returned, that PermissionCollection must be used. If null is returned, then the caller of newPermissionCollection is free to store permissions of the given type in any PermissionCollection they choose (one that uses a Hashtable, one that uses a Vector, etc). ",1
"Method Overriding Directive","java/text/NumberFormat/getRoundingMode/","Subclasses which handle different rounding modes should override this method. ",1
"Method Overriding Directive","java/text/NumberFormat/setRoundingMode/RoundingMode"," Subclasses which handle different rounding modes should override this method. ",1
"Method Overriding Directive","java/text/Format/formatToCharacterIterator/Object"," Subclasses that support fields should override this and create an AttributedCharacterIterator with meaningful attributes. ",1
"Method Overriding Directive","java/security/PolicySpi/engineRefresh/"," This method should be overridden if a refresh operation is supported by the policy implementation. ",1
