id,id_sub,is_directive,type,path,text:
641,1,0,method,org/eclipse/jface/layout/GridDataFactory/indent/Point#1, Sets the indent of the control within the cell. 
641,2,0,method,org/eclipse/jface/layout/GridDataFactory/indent/Point#2,Moves the position of the control\n by the given number of pixels. 
641,3,2,method,org/eclipse/jface/layout/GridDataFactory/indent/Point#3,Positive values move toward the lower-right, negative\n values move toward the upper-left.\n \n
641,4,0,method,org/eclipse/jface/layout/GridDataFactory/indent/Point#4, 
641,5,0,method,org/eclipse/jface/layout/GridDataFactory/indent/Point#5,@param indent offset to move the control\n 
641,6,0,method,org/eclipse/jface/layout/GridDataFactory/indent/Point#6,@return this\n
642,0,1,method,org/eclipse/jface/layout/GridDataFactory/grab/boolean;boolean#0, Determines whether extra horizontal or vertical space should be allocated to\n this control's column when the layout resizes. If any control in the column\n is set to grab horizontal then the whole column will grab horizontal space.\n If any control in the row is set to grab vertical then the whole row will grab\n vertical space.\n \n @param horizontal true if the control's column should grow horizontally\n @param vertical true if the control's row should grow vertically\n @return this\n
642,1,0,method,org/eclipse/jface/layout/GridDataFactory/grab/boolean;boolean#1, Determines whether extra horizontal or vertical space should be allocated to\n this control's column when the layout resizes. 
642,2,2,method,org/eclipse/jface/layout/GridDataFactory/grab/boolean;boolean#2,If any control in the column\n is set to grab horizontal then the whole column will grab horizontal space.\n 
642,3,2,method,org/eclipse/jface/layout/GridDataFactory/grab/boolean;boolean#3,If any control in the row is set to grab vertical then the whole row will grab\n vertical space.\n \n
642,4,0,method,org/eclipse/jface/layout/GridDataFactory/grab/boolean;boolean#4, 
642,5,0,method,org/eclipse/jface/layout/GridDataFactory/grab/boolean;boolean#5,@param horizontal true if the control's column should grow horizontally\n 
642,6,0,method,org/eclipse/jface/layout/GridDataFactory/grab/boolean;boolean#6,@param vertical true if the control's row should grow vertically\n 
642,7,0,method,org/eclipse/jface/layout/GridDataFactory/grab/boolean;boolean#7,@return this\n
643,0,1,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#0, Sets the minimum size for the control. The control will not be permitted\n to shrink below this size. Note: GridLayout treats a minimum size of 0\n as an undocumented special value, so the smallest possible minimum size \n is a size of 1. A minimum size of SWT.DEFAULT indicates that the result\n of computeSize(int, int, boolean) should be used as the control's minimum\n size.\n \n \n @param minX minimum a value of 1 or more is a horizontal size of the control (pixels). \n        SWT.DEFAULT indicates that the control's preferred size should be used. A size\n        of 0 has special semantics defined by GridLayout. \n @param minY minimum a value of 1 or more is a vertical size of the control (pixels). SWT.DEFAULT\n        indicates that the control's preferred size should be used. A size\n        of 0 has special semantics defined by GridLayout.\n @return this\n
643,1,0,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#1, Sets the minimum size for the control. 
643,2,0,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#2,The control will not be permitted\n to shrink below this size. 
643,3,1,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#3,Note: GridLayout treats a minimum size of 0\n as an undocumented special value, so the smallest possible minimum size \n is a size of 1. 
643,4,2,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#4,A minimum size of SWT.DEFAULT indicates that the result\n of computeSize(int, int, boolean) should be used as the control's minimum\n size.\n \n
643,5,0,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#5, \n 
643,6,0,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#6,@param minX minimum a value of 1 or more is a horizontal size of the control (pixels). \n        
643,7,2,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#7,SWT.DEFAULT indicates that the control's preferred size should be used. 
643,8,1,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#8,A size\n        of 0 has special semantics defined by GridLayout. \n 
643,9,0,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#9,@param minY minimum a value of 1 or more is a vertical size of the control (pixels). 
643,10,2,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#10,SWT.DEFAULT\n        indicates that the control's preferred size should be used. 
643,11,1,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#11,A size\n        of 0 has special semantics defined by GridLayout.\n 
643,12,0,method,org/eclipse/jface/layout/GridDataFactory/minSize/int;int#12,@return this\n
644,0,1,method,org/eclipse/jface/layout/GridDataFactory/minSize/Point#0, Sets the minimum size for the control. The control will not be permitted\n to shrink below this size. Note: GridLayout treats a minimum size of 0\n as an undocumented special value, so the smallest possible minimum size \n is a size of 1. A minimum size of SWT.DEFAULT indicates that the result\n of computeSize(int, int, boolean) should be used as the control's minimum\n size.\n \n @param min minimum size of the control\n @return this\n
644,1,0,method,org/eclipse/jface/layout/GridDataFactory/minSize/Point#1, Sets the minimum size for the control. 
644,2,0,method,org/eclipse/jface/layout/GridDataFactory/minSize/Point#2,The control will not be permitted\n to shrink below this size. 
644,3,1,method,org/eclipse/jface/layout/GridDataFactory/minSize/Point#3,Note: GridLayout treats a minimum size of 0\n as an undocumented special value, so the smallest possible minimum size \n is a size of 1. 
644,4,2,method,org/eclipse/jface/layout/GridDataFactory/minSize/Point#4,A minimum size of SWT.DEFAULT indicates that the result\n of computeSize(int, int, boolean) should be used as the control's minimum\n size.\n \n
644,5,0,method,org/eclipse/jface/layout/GridDataFactory/minSize/Point#5, 
644,6,0,method,org/eclipse/jface/layout/GridDataFactory/minSize/Point#6,@param min minimum size of the control\n 
644,7,0,method,org/eclipse/jface/layout/GridDataFactory/minSize/Point#7,@return this\n
645,0,1,method,org/eclipse/jface/layout/GridDataFactory/exclude/boolean#0, Instructs the GridLayout to ignore this control when performing layouts. \n \n @param shouldExclude true iff the control should be excluded from layouts\n @return this\n
645,1,0,method,org/eclipse/jface/layout/GridDataFactory/exclude/boolean#1, Instructs the GridLayout to ignore this control when performing layouts. \n \n
645,2,0,method,org/eclipse/jface/layout/GridDataFactory/exclude/boolean#2, 
645,3,0,method,org/eclipse/jface/layout/GridDataFactory/exclude/boolean#3,@param shouldExclude true iff the control should be excluded from layouts\n 
645,4,0,method,org/eclipse/jface/layout/GridDataFactory/exclude/boolean#4,@return this\n
646,0,0,method,org/eclipse/jface/layout/GridDataFactory/create/#0, Creates a new GridData instance. All attributes of the GridData instance\n will be initialized by the factory.\n \n @return a new GridData instance\n
646,1,0,method,org/eclipse/jface/layout/GridDataFactory/create/#1, Creates a new GridData instance. 
646,2,0,method,org/eclipse/jface/layout/GridDataFactory/create/#2,All attributes of the GridData instance\n will be initialized by the factory.\n \n
646,3,0,method,org/eclipse/jface/layout/GridDataFactory/create/#3, 
646,4,0,method,org/eclipse/jface/layout/GridDataFactory/create/#4,@return a new GridData instance\n
647,0,0,method,org/eclipse/jface/layout/GridDataFactory/copy/#0, Creates a copy of the receiver.\n \n @return a copy of the receiver\n
647,1,0,method,org/eclipse/jface/layout/GridDataFactory/copy/#1, Creates a copy of the receiver.\n \n
647,2,0,method,org/eclipse/jface/layout/GridDataFactory/copy/#2, 
647,3,0,method,org/eclipse/jface/layout/GridDataFactory/copy/#3,@return a copy of the receiver\n
648,0,0,method,org/eclipse/jface/layout/GridDataFactory/copyData/GridData#0, Returns a copy of the given GridData \n \n @param data GridData to copy\n @return a copy of the argument\n
648,1,0,method,org/eclipse/jface/layout/GridDataFactory/copyData/GridData#1, Returns a copy of the given GridData \n \n 
648,2,0,method,org/eclipse/jface/layout/GridDataFactory/copyData/GridData#2,@param data GridData to copy\n 
648,3,0,method,org/eclipse/jface/layout/GridDataFactory/copyData/GridData#3,@return a copy of the argument\n
649,0,1,method,org/eclipse/jface/layout/GridDataFactory/applyTo/Control#0, Sets the layout data on the given control. Creates a new GridData instance and\n assigns it to the control by calling control.setLayoutData.\n  \n @param control control whose layout data will be initialized\n
649,1,0,method,org/eclipse/jface/layout/GridDataFactory/applyTo/Control#1, Sets the layout data on the given control. 
649,2,0,method,org/eclipse/jface/layout/GridDataFactory/applyTo/Control#2,Creates a new GridData instance and\n assigns it to the control by calling control.setLayoutData.\n  \n
649,3,0,method,org/eclipse/jface/layout/GridDataFactory/applyTo/Control#3, 
649,4,0,method,org/eclipse/jface/layout/GridDataFactory/applyTo/Control#4,@param control control whose layout data will be initialized\n
650,0,1,class,org/eclipse/jface/layout/PixelConverter#0, PixelConverter performs various conversions from device-independent units\n (such as DLUs or characters) to pixels. It can be associated with a control or\n a font. In the case of a control, the font used by the control at the time\n the PixelConverter is created is used for the pixel calculations. In the case\n of a specific font, the supplied font is used for the calculations.\n \n The control and/or font must not be disposed at the time the PixelConverter\n is created.\n \n @since 3.5\n
650,1,0,class,org/eclipse/jface/layout/PixelConverter#1, PixelConverter performs various conversions from device-independent units\n (such as DLUs or characters) to pixels. 
650,2,0,class,org/eclipse/jface/layout/PixelConverter#2,It can be associated with a control or\n a font. 
650,3,0,class,org/eclipse/jface/layout/PixelConverter#3,In the case of a control, the font used by the control at the time\n the PixelConverter is created is used for the pixel calculations. 
650,4,0,class,org/eclipse/jface/layout/PixelConverter#4,In the case\n of a specific font, the supplied font is used for the calculations.\n \n
650,5,1,class,org/eclipse/jface/layout/PixelConverter#5, The control and/or font must not be disposed at the time the PixelConverter\n is created.\n \n
650,6,0,class,org/eclipse/jface/layout/PixelConverter#6, 
650,7,0,class,org/eclipse/jface/layout/PixelConverter#7,@since 3.5\n
651,0,0,method,org/eclipse/jface/layout/PixelConverter/convertHeightInCharsToPixels/int#0, Returns the number of pixels corresponding to the height of the given\n number of characters.\n \n @param chars\n            the number of characters\n @return the number of pixels\n
651,1,0,method,org/eclipse/jface/layout/PixelConverter/convertHeightInCharsToPixels/int#1, Returns the number of pixels corresponding to the height of the given\n number of characters.\n \n
651,2,0,method,org/eclipse/jface/layout/PixelConverter/convertHeightInCharsToPixels/int#2, 
651,3,0,method,org/eclipse/jface/layout/PixelConverter/convertHeightInCharsToPixels/int#3,@param chars\n            the number of characters\n 
651,4,0,method,org/eclipse/jface/layout/PixelConverter/convertHeightInCharsToPixels/int#4,@return the number of pixels\n
652,0,0,method,org/eclipse/jface/layout/PixelConverter/convertHorizontalDLUsToPixels/int#0, Returns the number of pixels corresponding to the given number of\n horizontal dialog units.\n \n @param dlus\n            the number of horizontal dialog units\n @return the number of pixels\n
652,1,0,method,org/eclipse/jface/layout/PixelConverter/convertHorizontalDLUsToPixels/int#1, Returns the number of pixels corresponding to the given number of\n horizontal dialog units.\n \n
652,2,0,method,org/eclipse/jface/layout/PixelConverter/convertHorizontalDLUsToPixels/int#2, 
652,3,0,method,org/eclipse/jface/layout/PixelConverter/convertHorizontalDLUsToPixels/int#3,@param dlus\n            the number of horizontal dialog units\n 
652,4,0,method,org/eclipse/jface/layout/PixelConverter/convertHorizontalDLUsToPixels/int#4,@return the number of pixels\n
653,0,0,method,org/eclipse/jface/layout/PixelConverter/convertVerticalDLUsToPixels/int#0, Returns the number of pixels corresponding to the given number of\n vertical dialog units.\n \n @param dlus\n            the number of vertical dialog units\n @return the number of pixels\n
653,1,0,method,org/eclipse/jface/layout/PixelConverter/convertVerticalDLUsToPixels/int#1, Returns the number of pixels corresponding to the given number of\n vertical dialog units.\n \n
653,2,0,method,org/eclipse/jface/layout/PixelConverter/convertVerticalDLUsToPixels/int#2, 
653,3,0,method,org/eclipse/jface/layout/PixelConverter/convertVerticalDLUsToPixels/int#3,@param dlus\n            the number of vertical dialog units\n 
653,4,0,method,org/eclipse/jface/layout/PixelConverter/convertVerticalDLUsToPixels/int#4,@return the number of pixels\n
654,0,0,method,org/eclipse/jface/layout/PixelConverter/convertWidthInCharsToPixels/int#0, Returns the number of pixels corresponding to the width of the given\n number of characters.\n \n @param chars\n            the number of characters\n @return the number of pixels\n
654,1,0,method,org/eclipse/jface/layout/PixelConverter/convertWidthInCharsToPixels/int#1, Returns the number of pixels corresponding to the width of the given\n number of characters.\n \n
654,2,0,method,org/eclipse/jface/layout/PixelConverter/convertWidthInCharsToPixels/int#2, 
654,3,0,method,org/eclipse/jface/layout/PixelConverter/convertWidthInCharsToPixels/int#3,@param chars\n            the number of characters\n 
654,4,0,method,org/eclipse/jface/layout/PixelConverter/convertWidthInCharsToPixels/int#4,@return the number of pixels\n
656,0,1,method,org/eclipse/jface/layout/PixelConverter/PixelConverter/Font#0, Create a PixelConverter which will convert device-independent units to\n pixels using the specified font.\n \n @param font\n            the font that should be used for pixel conversions.\n
656,1,0,method,org/eclipse/jface/layout/PixelConverter/PixelConverter/Font#1, Create a PixelConverter which will convert device-independent units to\n pixels using the specified font.\n \n
656,2,0,method,org/eclipse/jface/layout/PixelConverter/PixelConverter/Font#2, 
656,3,0,method,org/eclipse/jface/layout/PixelConverter/PixelConverter/Font#3,@param font\n            the font that should be used for pixel conversions.\n
657,0,1,class,org/eclipse/jface/layout/TreeColumnLayout#0, The TreeColumnLayout is the {@link Layout} used to maintain {@link TreeColumn} sizes in a \n {@link Tree}.\n \n <p>\n <b>You can only add the {@link Layout} to a container whose <i>only</i>\n child is the {@link Tree} control you want the {@link Layout} applied to.\n Don't assign the layout directly the {@link Tree}</b>\n </p>\n \n @since 3.3\n
657,1,0,class,org/eclipse/jface/layout/TreeColumnLayout#1, The TreeColumnLayout is the {
657,2,0,class,org/eclipse/jface/layout/TreeColumnLayout#2,@link Layout} used to maintain {
657,3,0,class,org/eclipse/jface/layout/TreeColumnLayout#3,@link TreeColumn} sizes in a \n {
657,4,0,class,org/eclipse/jface/layout/TreeColumnLayout#4,@link Tree}.\n \n
657,5,1,class,org/eclipse/jface/layout/TreeColumnLayout#5, <p>\n <b>You can only add the {
657,6,1,class,org/eclipse/jface/layout/TreeColumnLayout#6,@link Layout} to a container whose <i>only</i>\n child is the {
657,7,1,class,org/eclipse/jface/layout/TreeColumnLayout#7,@link Tree} control you want the {
657,8,1,class,org/eclipse/jface/layout/TreeColumnLayout#8,@link Layout} applied to.\n 
657,9,1,class,org/eclipse/jface/layout/TreeColumnLayout#9,Don't assign the layout directly the {
657,10,1,class,org/eclipse/jface/layout/TreeColumnLayout#10,@link Tree}</b>\n </p>\n \n 
657,11,0,class,org/eclipse/jface/layout/TreeColumnLayout#11,@since 3.3\n
658,0,0,method,org/eclipse/jface/layout/TreeColumnLayout/layout/Composite;boolean#0,
658,1,0,method,org/eclipse/jface/layout/TreeColumnLayout/layout/Composite;boolean#1,
659,0,1,method,org/eclipse/jface/layout/TreeColumnLayout/getColumnCount/Scrollable#0, {@inheritDoc}\n \n @since 3.5\n
659,1,0,method,org/eclipse/jface/layout/TreeColumnLayout/getColumnCount/Scrollable#1, {@inheritDoc}\n \n 
659,2,0,method,org/eclipse/jface/layout/TreeColumnLayout/getColumnCount/Scrollable#2,@since 3.5\n
660,0,1,method,org/eclipse/jface/layout/TreeColumnLayout/setColumnWidths/Scrollable;int[]#0, {@inheritDoc}\n \n @since 3.5\n
660,1,0,method,org/eclipse/jface/layout/TreeColumnLayout/setColumnWidths/Scrollable;int[]#1, {@inheritDoc}\n \n 
660,2,0,method,org/eclipse/jface/layout/TreeColumnLayout/setColumnWidths/Scrollable;int[]#2,@since 3.5\n
661,0,1,method,org/eclipse/jface/layout/TreeColumnLayout/getLayoutData/Scrollable;int#0, {@inheritDoc}\n \n @since 3.5\n
661,1,0,method,org/eclipse/jface/layout/TreeColumnLayout/getLayoutData/Scrollable;int#1, {@inheritDoc}\n \n 
661,2,0,method,org/eclipse/jface/layout/TreeColumnLayout/getLayoutData/Scrollable;int#2,@since 3.5\n
662,0,1,method,org/eclipse/jface/layout/TreeColumnLayout/updateColumnData/Widget#0, {@inheritDoc}\n \n @since 3.5\n
662,1,0,method,org/eclipse/jface/layout/TreeColumnLayout/updateColumnData/Widget#1, {@inheritDoc}\n \n 
662,2,0,method,org/eclipse/jface/layout/TreeColumnLayout/updateColumnData/Widget#2,@since 3.5\n
663,0,0,method,org/eclipse/jface/layout/TreeColumnLayout/TreeColumnLayout/#0,
663,1,0,method,org/eclipse/jface/layout/TreeColumnLayout/TreeColumnLayout/#1,
664,0,1,class,org/eclipse/jface/layout/GridLayoutFactory#0, GridLayoutFactory creates and initializes grid layouts. There are two ways to use GridLayoutFactory.\n Normally, it is used as a shorthand for writing "new GridLayout()" and initializing a bunch \n of fields. In this case the main benefit is a more concise syntax and the ability to create more\n than one identical GridLayout from the same factory. Changing a property of the factory will affect\n future layouts created by the factory, but has no effect on layouts that have already been created.\n \n <p>\n GridLayoutFactory can also generate grid data for all the controls in a layout. This is done with\n the generateLayout method. To use this feature:\n </p>\n \n <ol>\n <li>Create the composite</li>\n <li>Create all the controls in the composite</li>\n <li>Call generateLayout</li>\n </ol>\n \n <p>\n The order here is important. generateLayout must be called after all the child controls have\n been created. generateLayout will not change any layout data that has already been attached\n to a child control and it will not recurse into nested composites. \n </p>\n\n @since 3.2\n
664,1,0,class,org/eclipse/jface/layout/GridLayoutFactory#1, GridLayoutFactory creates and initializes grid layouts. 
664,2,0,class,org/eclipse/jface/layout/GridLayoutFactory#2,There are two ways to use GridLayoutFactory.\n 
664,3,0,class,org/eclipse/jface/layout/GridLayoutFactory#3,Normally, it is used as a shorthand for writing "new GridLayout()" and initializing a bunch \n of fields. 
664,4,0,class,org/eclipse/jface/layout/GridLayoutFactory#4,In this case the main benefit is a more concise syntax and the ability to create more\n than one identical GridLayout from the same factory. 
664,5,1,class,org/eclipse/jface/layout/GridLayoutFactory#5,Changing a property of the factory will affect\n future layouts created by the factory, but has no effect on layouts that have already been created.\n \n
664,6,0,class,org/eclipse/jface/layout/GridLayoutFactory#6, <p>\n GridLayoutFactory can also generate grid data for all the controls in a layout. 
664,7,0,class,org/eclipse/jface/layout/GridLayoutFactory#7,This is done with\n the generateLayout method. 
664,8,0,class,org/eclipse/jface/layout/GridLayoutFactory#8,To use this feature:\n </p>\n \n <ol>\n 
664,9,2,class,org/eclipse/jface/layout/GridLayoutFactory#9,<li>Create the composite</li>\n 
664,10,2,class,org/eclipse/jface/layout/GridLayoutFactory#10,<li>Create all the controls in the composite</li>\n 
664,11,2,class,org/eclipse/jface/layout/GridLayoutFactory#11,<li>Call generateLayout</li>\n </ol>\n 
664,12,1,class,org/eclipse/jface/layout/GridLayoutFactory#12,\n <p>\n The order here is important. 
664,13,1,class,org/eclipse/jface/layout/GridLayoutFactory#13,generateLayout must be called after all the child controls have\n been created. 
664,14,1,class,org/eclipse/jface/layout/GridLayoutFactory#14,generateLayout will not change any layout data that has already been attached\n to a child control and it will not recurse into nested composites. \n 
664,15,0,class,org/eclipse/jface/layout/GridLayoutFactory#15,</p>\n\n 
664,16,0,class,org/eclipse/jface/layout/GridLayoutFactory#16,@since 3.2\n
665,0,0,method,org/eclipse/jface/layout/GridLayoutFactory/createFrom/GridLayout#0, Creates a factory that creates copies of the given layout.\n \n @param l layout to copy\n @return a new GridLayoutFactory instance that creates copies of the given layout\n
665,1,0,method,org/eclipse/jface/layout/GridLayoutFactory/createFrom/GridLayout#1, Creates a factory that creates copies of the given layout.\n \n
665,2,0,method,org/eclipse/jface/layout/GridLayoutFactory/createFrom/GridLayout#2, 
665,3,0,method,org/eclipse/jface/layout/GridLayoutFactory/createFrom/GridLayout#3,@param l layout to copy\n 
665,4,0,method,org/eclipse/jface/layout/GridLayoutFactory/createFrom/GridLayout#4,@return a new GridLayoutFactory instance that creates copies of the given layout\n
666,0,0,method,org/eclipse/jface/layout/GridLayoutFactory/copy/#0, Creates a copy of the reciever.\n \n @return a copy of the reciever\n
666,1,0,method,org/eclipse/jface/layout/GridLayoutFactory/copy/#1, Creates a copy of the reciever.\n \n
666,2,0,method,org/eclipse/jface/layout/GridLayoutFactory/copy/#2, 
666,3,0,method,org/eclipse/jface/layout/GridLayoutFactory/copy/#3,@return a copy of the reciever\n
667,0,1,method,org/eclipse/jface/layout/GridLayoutFactory/swtDefaults/#0, Creates a GridLayoutFactory that creates GridLayouts with the default SWT\n values.\n \n <p>\n Initial values are:\n </p>\n \n <ul>\n <li>numColumns(1)</li>\n <li>margins(5,5)</li>\n <li>extendedMargins(0,0,0,0)</li>\n <li>spacing(5,5)</li>\n <li>equalWidth(false)</li>\n </ul>\n \n @return a GridLayoutFactory that creates GridLayouts as though created with\n their default constructor\n @see #fillDefaults\n
667,1,0,method,org/eclipse/jface/layout/GridLayoutFactory/swtDefaults/#1, Creates a GridLayoutFactory that creates GridLayouts with the default SWT\n values.\n \n
667,2,0,method,org/eclipse/jface/layout/GridLayoutFactory/swtDefaults/#2, <p>\n Initial values are:\n </p>\n \n <ul>\n 
667,3,0,method,org/eclipse/jface/layout/GridLayoutFactory/swtDefaults/#3,<li>numColumns(1)</li>\n 
667,4,0,method,org/eclipse/jface/layout/GridLayoutFactory/swtDefaults/#4,<li>margins(5,5)</li>\n 
667,5,0,method,org/eclipse/jface/layout/GridLayoutFactory/swtDefaults/#5,<li>extendedMargins(0,0,0,0)</li>\n 
667,6,0,method,org/eclipse/jface/layout/GridLayoutFactory/swtDefaults/#6,<li>spacing(5,5)</li>\n 
667,7,0,method,org/eclipse/jface/layout/GridLayoutFactory/swtDefaults/#7,<li>equalWidth(false)</li>\n </ul>\n 
667,8,0,method,org/eclipse/jface/layout/GridLayoutFactory/swtDefaults/#8,\n 
667,9,0,method,org/eclipse/jface/layout/GridLayoutFactory/swtDefaults/#9,@return a GridLayoutFactory that creates GridLayouts as though created with\n their default constructor\n 
667,10,0,method,org/eclipse/jface/layout/GridLayoutFactory/swtDefaults/#10,@see #fillDefaults\n
668,0,1,method,org/eclipse/jface/layout/GridLayoutFactory/fillDefaults/#0, Creates a GridLayoutFactory that creates GridLayouts with no margins and \n default dialog spacing.\n \n <p>\n Initial values are:\n </p>\n \n <ul>\n <li>numColumns(1)</li>\n <li>margins(0,0)</li>\n <li>extendedMargins(0,0,0,0)</li>\n <li>spacing(LayoutConstants.getSpacing())</li>\n <li>equalWidth(false)</li>\n </ul>\n \n @return a GridLayoutFactory that creates GridLayouts as though created with\n their default constructor\n @see #swtDefaults\n
668,1,0,method,org/eclipse/jface/layout/GridLayoutFactory/fillDefaults/#1, Creates a GridLayoutFactory that creates GridLayouts with no margins and \n default dialog spacing.\n \n
668,2,0,method,org/eclipse/jface/layout/GridLayoutFactory/fillDefaults/#2, <p>\n Initial values are:\n </p>\n \n <ul>\n 
668,3,0,method,org/eclipse/jface/layout/GridLayoutFactory/fillDefaults/#3,<li>numColumns(1)</li>\n 
668,4,0,method,org/eclipse/jface/layout/GridLayoutFactory/fillDefaults/#4,<li>margins(0,0)</li>\n 
668,5,0,method,org/eclipse/jface/layout/GridLayoutFactory/fillDefaults/#5,<li>extendedMargins(0,0,0,0)</li>\n 
668,6,0,method,org/eclipse/jface/layout/GridLayoutFactory/fillDefaults/#6,<li>spacing(LayoutConstants.getSpacing())</li>\n 
668,7,0,method,org/eclipse/jface/layout/GridLayoutFactory/fillDefaults/#7,<li>equalWidth(false)</li>\n </ul>\n 
668,8,0,method,org/eclipse/jface/layout/GridLayoutFactory/fillDefaults/#8,\n 
668,9,0,method,org/eclipse/jface/layout/GridLayoutFactory/fillDefaults/#9,@return a GridLayoutFactory that creates GridLayouts as though created with\n their default constructor\n 
668,10,0,method,org/eclipse/jface/layout/GridLayoutFactory/fillDefaults/#10,@see #swtDefaults\n
669,0,1,method,org/eclipse/jface/layout/GridLayoutFactory/equalWidth/boolean#0, Sets whether the columns should be forced to be equal width\n \n @param equal true iff the columns should be forced to be equal width\n @return this\n
669,1,0,method,org/eclipse/jface/layout/GridLayoutFactory/equalWidth/boolean#1, Sets whether the columns should be forced to be equal width\n \n 
669,2,0,method,org/eclipse/jface/layout/GridLayoutFactory/equalWidth/boolean#2,@param equal true iff the columns should be forced to be equal width\n 
669,3,0,method,org/eclipse/jface/layout/GridLayoutFactory/equalWidth/boolean#3,@return this\n
670,0,1,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/int;int#0, Sets the spacing for layouts created with this factory. The spacing\n is the distance between cells within the layout. \n \n @param hSpacing horizontal spacing (pixels)\n @param vSpacing vertical spacing (pixels)\n @return this\n @see #margins(Point)\n @see #margins(int, int)\n
670,1,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/int;int#1, Sets the spacing for layouts created with this factory. 
670,2,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/int;int#2,The spacing\n is the distance between cells within the layout. \n \n
670,3,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/int;int#3, 
670,4,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/int;int#4,@param hSpacing horizontal spacing (pixels)\n 
670,5,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/int;int#5,@param vSpacing vertical spacing (pixels)\n 
670,6,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/int;int#6,@return this\n 
670,7,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/int;int#7,@see #margins(Point)\n 
670,8,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/int;int#8,@see #margins(int, int)\n
671,0,1,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/Point#0, Sets the spacing for layouts created with this factory. The spacing\n is the distance between cells within the layout. \n \n @param spacing space between controls in the layout (pixels)\n @return this\n @see #margins(Point)\n @see #margins(int, int)\n
671,1,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/Point#1, Sets the spacing for layouts created with this factory. 
671,2,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/Point#2,The spacing\n is the distance between cells within the layout. \n \n
671,3,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/Point#3, 
671,4,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/Point#4,@param spacing space between controls in the layout (pixels)\n 
671,5,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/Point#5,@return this\n 
671,6,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/Point#6,@see #margins(Point)\n 
671,7,0,method,org/eclipse/jface/layout/GridLayoutFactory/spacing/Point#7,@see #margins(int, int)\n
672,0,1,method,org/eclipse/jface/layout/GridLayoutFactory/margins/Point#0, Sets the margins for layouts created with this factory. The margins\n are the distance between the outer cells and the edge of the layout.\n \n @param margins margin size (pixels)\n @return this\n @see #spacing(Point)\n @see #spacing(int, int)\n
672,1,0,method,org/eclipse/jface/layout/GridLayoutFactory/margins/Point#1, Sets the margins for layouts created with this factory. 
672,2,0,method,org/eclipse/jface/layout/GridLayoutFactory/margins/Point#2,The margins\n are the distance between the outer cells and the edge of the layout.\n \n
672,3,0,method,org/eclipse/jface/layout/GridLayoutFactory/margins/Point#3, 
672,4,0,method,org/eclipse/jface/layout/GridLayoutFactory/margins/Point#4,@param margins margin size (pixels)\n 
672,5,0,method,org/eclipse/jface/layout/GridLayoutFactory/margins/Point#5,@return this\n 
672,6,0,method,org/eclipse/jface/layout/GridLayoutFactory/margins/Point#6,@see #spacing(Point)\n 
672,7,0,method,org/eclipse/jface/layout/GridLayoutFactory/margins/Point#7,@see #spacing(int, int)\n
673,0,1,method,org/eclipse/jface/layout/GridLayoutFactory/margins/int;int#0, Sets the margins for layouts created with this factory. The margins\n specify the number of pixels of horizontal and vertical margin that will\n be placed along the left/right and top/bottom edges of the layout. Note\n that thes margins will be added to the ones specified by\n {@link #extendedMargins(int, int, int, int)}.\n \n @param width\n            margin width (pixels)\n @param height\n            margin height (pixels)\n @return this\n @see #spacing(Point)\n * @see #spacing(int, int)\n
673,1,0,method,org/eclipse/jface/layout/GridLayoutFactory/margins/int;int#1, Sets the margins for layouts created with this factory. 
673,2,0,method,org/eclipse/jface/layout/GridLayoutFactory/margins/int;int#2,The margins\n specify the number of pixels of horizontal and vertical margin that will\n be placed along the left/right and top/bottom edges of the layout. 
673,3,1,method,org/eclipse/jface/layout/GridLayoutFactory/margins/int;int#3,Note\n that thes margins will be added to the ones specified by\n {
